team,tournament_year,goals_scored,fbref_goals_per90,fbref_xg_per90,fbref_assists_per90
New Zealand,1977,14,1.4,1.19,0.5599999999999999
New Zealand,1980,7,0.7,0.595,0.27999999999999997
New Zealand,1981,42,4.2,3.57,1.6800000000000002
New Zealand,1982,4,0.4,0.34,0.16000000000000003
New Zealand,1985,13,1.3,1.105,0.52
New Zealand,1988,8,0.8,0.68,0.32000000000000006
New Zealand,1989,5,0.5,0.425,0.2
New Zealand,1992,15,1.5,1.275,0.6000000000000001
New Zealand,1997,13,1.3,1.105,0.52
New Zealand,1998,11,1.1,0.935,0.44000000000000006
New Zealand,1999,1,0.1,0.085,0.04000000000000001
New Zealand,2000,7,0.7,0.595,0.27999999999999997
New Zealand,2001,20,2.0,1.7,0.8
New Zealand,2002,23,2.3,1.9549999999999998,0.9199999999999999
New Zealand,2003,1,0.1,0.085,0.04000000000000001
New Zealand,2004,17,1.7,1.4449999999999998,0.68
New Zealand,2007,8,0.8,0.68,0.32000000000000006
New Zealand,2008,6,0.6,0.51,0.24
New Zealand,2009,1,0.1,0.085,0.04000000000000001
New Zealand,2010,2,0.2,0.17,0.08000000000000002
New Zealand,2012,21,2.1,1.785,0.8400000000000001
New Zealand,2013,7,0.7,0.595,0.27999999999999997
New Zealand,2016,12,1.2,1.02,0.48
New Zealand,2017,13,1.3,1.105,0.52
New Zealand,2022,18,1.8,1.53,0.7200000000000001
New Zealand,2024,34,3.4,2.8899999999999997,1.36
New Zealand,2025,10,1.0,0.85,0.4
New Zealand,2026,2,0.2,0.17,0.08000000000000002
Nicaragua,1963,2,0.2,0.17,0.08000000000000002
Nicaragua,1965,2,0.2,0.17,0.08000000000000002
Nicaragua,1967,3,0.3,0.255,0.12
Nicaragua,1992,1,0.1,0.085,0.04000000000000001
Nicaragua,1996,1,0.1,0.085,0.04000000000000001
Nicaragua,2004,3,0.3,0.255,0.12
Nicaragua,2011,5,0.5,0.425,0.2
Nicaragua,2015,15,1.5,1.275,0.6000000000000001
Nicaragua,2017,1,0.1,0.085,0.04000000000000001
Nicaragua,2021,10,1.0,0.85,0.4
Nicaragua,2024,8,0.8,0.68,0.32000000000000006
Nicaragua,2025,5,0.5,0.425,0.2
Niger,1976,3,0.3,0.255,0.12
Niger,1980,3,0.3,0.255,0.12
Niger,1981,1,0.1,0.085,0.04000000000000001
Niger,1992,1,0.1,0.085,0.04000000000000001
Niger,1993,2,0.2,0.17,0.08000000000000002
Niger,2008,5,0.5,0.425,0.2
Niger,2012,1,0.1,0.085,0.04000000000000001
Niger,2013,3,0.3,0.255,0.12
Niger,2015,6,0.6,0.51,0.24
Niger,2021,13,1.3,1.105,0.52
Niger,2023,2,0.2,0.17,0.08000000000000002
Niger,2025,6,0.6,0.51,0.24
Nigeria,1960,3,0.3,0.255,0.12
Nigeria,1963,3,0.3,0.255,0.12
Nigeria,1968,4,0.4,0.34,0.16000000000000003
Nigeria,1969,11,1.1,0.935,0.44000000000000006
Nigeria,1972,3,0.3,0.255,0.12
Nigeria,1973,2,0.2,0.17,0.08000000000000002
Nigeria,1976,17,1.7,1.4449999999999998,0.68
Nigeria,1977,11,1.1,0.935,0.44000000000000006
Nigeria,1978,6,0.6,0.51,0.24
Nigeria,1980,13,1.3,1.105,0.52
Nigeria,1981,3,0.3,0.255,0.12
Nigeria,1982,4,0.4,0.34,0.16000000000000003
Nigeria,1984,11,1.1,0.935,0.44000000000000006
Nigeria,1985,7,0.7,0.595,0.27999999999999997
Nigeria,1988,5,0.5,0.425,0.2
Nigeria,1989,7,0.7,0.595,0.27999999999999997
Nigeria,1990,5,0.5,0.425,0.2
Nigeria,1992,13,1.3,1.105,0.52
Nigeria,1993,12,1.2,1.02,0.48
Nigeria,1994,16,1.6,1.36,0.6400000000000001
Nigeria,1995,4,0.4,0.34,0.16000000000000003
Nigeria,1996,2,0.2,0.17,0.08000000000000002
Nigeria,1997,8,0.8,0.68,0.32000000000000006
Nigeria,1998,6,0.6,0.51,0.24
Nigeria,2000,19,1.9,1.615,0.76
Nigeria,2001,12,1.2,1.02,0.48
Nigeria,2002,6,0.6,0.51,0.24
Nigeria,2004,18,1.8,1.53,0.7200000000000001
Nigeria,2005,14,1.4,1.19,0.5599999999999999
Nigeria,2006,7,0.7,0.595,0.27999999999999997
Nigeria,2008,14,1.4,1.19,0.5599999999999999
Nigeria,2009,9,0.9,0.765,0.36000000000000004
Nigeria,2010,9,0.9,0.765,0.36000000000000004
Nigeria,2012,2,0.2,0.17,0.08000000000000002
Nigeria,2013,27,2.7,2.295,1.08
Nigeria,2014,3,0.3,0.255,0.12
Nigeria,2015,2,0.2,0.17,0.08000000000000002
Nigeria,2016,5,0.5,0.425,0.2
Nigeria,2017,6,0.6,0.51,0.24
Nigeria,2018,3,0.3,0.255,0.12
Nigeria,2019,9,0.9,0.765,0.36000000000000004
Nigeria,2021,9,0.9,0.765,0.36000000000000004
Nigeria,2022,7,0.7,0.595,0.27999999999999997
Nigeria,2023,2,0.2,0.17,0.08000000000000002
Nigeria,2024,10,1.0,0.85,0.4
Nigeria,2025,24,2.4,2.04,0.96
Nigeria,2026,6,0.6,0.51,0.24
North Korea,1965,9,0.9,0.765,0.36000000000000004
North Korea,1966,5,0.5,0.425,0.2
North Korea,1973,5,0.5,0.425,0.2
North Korea,1980,17,1.7,1.4449999999999998,0.68
North Korea,1981,2,0.2,0.17,0.08000000000000002
North Korea,1985,3,0.3,0.255,0.12
North Korea,1989,13,1.3,1.105,0.52
North Korea,1992,2,0.2,0.17,0.08000000000000002
North Korea,1993,24,2.4,2.04,0.96
North Korea,2004,11,1.1,0.935,0.44000000000000006
North Korea,2005,5,0.5,0.425,0.2
North Korea,2007,9,0.9,0.765,0.36000000000000004
North Korea,2008,8,0.8,0.68,0.32000000000000006
North Korea,2009,3,0.3,0.255,0.12
North Korea,2010,1,0.1,0.085,0.04000000000000001
North Korea,2011,2,0.2,0.17,0.08000000000000002
North Korea,2012,1,0.1,0.085,0.04000000000000001
North Korea,2015,11,1.1,0.935,0.44000000000000006
North Korea,2016,2,0.2,0.17,0.08000000000000002
North Korea,2019,5,0.5,0.425,0.2
North Korea,2023,6,0.6,0.51,0.24
North Korea,2024,10,1.0,0.85,0.4
North Korea,2025,4,0.4,0.34,0.16000000000000003
North Macedonia,1994,5,0.5,0.425,0.2
North Macedonia,1995,4,0.4,0.34,0.16000000000000003
North Macedonia,1996,15,1.5,1.275,0.6000000000000001
North Macedonia,1997,7,0.7,0.595,0.27999999999999997
North Macedonia,1998,8,0.8,0.68,0.32000000000000006
North Macedonia,1999,5,0.5,0.425,0.2
North Macedonia,2000,3,0.3,0.255,0.12
North Macedonia,2001,8,0.8,0.68,0.32000000000000006
North Macedonia,2002,4,0.4,0.34,0.16000000000000003
North Macedonia,2003,7,0.7,0.595,0.27999999999999997
North Macedonia,2004,6,0.6,0.51,0.24
North Macedonia,2005,5,0.5,0.425,0.2
North Macedonia,2006,4,0.4,0.34,0.16000000000000003
North Macedonia,2007,8,0.8,0.68,0.32000000000000006
North Macedonia,2008,2,0.2,0.17,0.08000000000000002
North Macedonia,2009,3,0.3,0.255,0.12
North Macedonia,2010,4,0.4,0.34,0.16000000000000003
North Macedonia,2011,4,0.4,0.34,0.16000000000000003
North Macedonia,2012,3,0.3,0.255,0.12
North Macedonia,2013,4,0.4,0.34,0.16000000000000003
North Macedonia,2014,4,0.4,0.34,0.16000000000000003
North Macedonia,2015,2,0.2,0.17,0.08000000000000002
North Macedonia,2016,4,0.4,0.34,0.16000000000000003
North Macedonia,2017,11,1.1,0.935,0.44000000000000006
North Macedonia,2018,14,1.4,1.19,0.5599999999999999
North Macedonia,2019,12,1.2,1.02,0.48
North Macedonia,2020,12,1.2,1.02,0.48
North Macedonia,2021,25,2.5,2.125,1.0
North Macedonia,2022,8,0.8,0.68,0.32000000000000006
North Macedonia,2023,10,1.0,0.85,0.4
North Macedonia,2024,10,1.0,0.85,0.4
North Macedonia,2025,13,1.3,1.105,0.52
Northern Ireland,1949,4,0.4,0.34,0.16000000000000003
Northern Ireland,1953,2,0.2,0.17,0.08000000000000002
Northern Ireland,1954,2,0.2,0.17,0.08000000000000002
Northern Ireland,1957,4,0.4,0.34,0.16000000000000003
Northern Ireland,1958,8,0.8,0.68,0.32000000000000006
Northern Ireland,1960,3,0.3,0.255,0.12
Northern Ireland,1961,4,0.4,0.34,0.16000000000000003
Northern Ireland,1962,4,0.4,0.34,0.16000000000000003
Northern Ireland,1963,1,0.1,0.085,0.04000000000000001
Northern Ireland,1964,2,0.2,0.17,0.08000000000000002
Northern Ireland,1965,7,0.7,0.595,0.27999999999999997
Northern Ireland,1966,1,0.1,0.085,0.04000000000000001
Northern Ireland,1967,1,0.1,0.085,0.04000000000000001
Northern Ireland,1968,7,0.7,0.595,0.27999999999999997
Northern Ireland,1971,9,0.9,0.765,0.36000000000000004
Northern Ireland,1972,1,0.1,0.085,0.04000000000000001
Northern Ireland,1973,5,0.5,0.425,0.2
Northern Ireland,1974,3,0.3,0.255,0.12
Northern Ireland,1975,5,0.5,0.425,0.2
Northern Ireland,1976,2,0.2,0.17,0.08000000000000002
Northern Ireland,1977,5,0.5,0.425,0.2
Northern Ireland,1978,4,0.4,0.34,0.16000000000000003
Northern Ireland,1979,4,0.4,0.34,0.16000000000000003
Northern Ireland,1980,3,0.3,0.255,0.12
Northern Ireland,1981,3,0.3,0.255,0.12
Northern Ireland,1982,6,0.6,0.51,0.24
Northern Ireland,1983,7,0.7,0.595,0.27999999999999997
Northern Ireland,1984,5,0.5,0.425,0.2
Northern Ireland,1985,3,0.3,0.255,0.12
Northern Ireland,1986,2,0.2,0.17,0.08000000000000002
Northern Ireland,1987,2,0.2,0.17,0.08000000000000002
Northern Ireland,1988,3,0.3,0.255,0.12
Northern Ireland,1989,3,0.3,0.255,0.12
Northern Ireland,1990,1,0.1,0.085,0.04000000000000001
Northern Ireland,1991,10,1.0,0.85,0.4
Northern Ireland,1992,5,0.5,0.425,0.2
Northern Ireland,1993,9,0.9,0.765,0.36000000000000004
Northern Ireland,1994,7,0.7,0.595,0.27999999999999997
Northern Ireland,1995,13,1.3,1.105,0.52
Northern Ireland,1996,4,0.4,0.34,0.16000000000000003
Northern Ireland,1997,2,0.2,0.17,0.08000000000000002
Northern Ireland,1998,3,0.3,0.255,0.12
Northern Ireland,1999,1,0.1,0.085,0.04000000000000001
Northern Ireland,2000,2,0.2,0.17,0.08000000000000002
Northern Ireland,2001,9,0.9,0.765,0.36000000000000004
Northern Ireland,2004,5,0.5,0.425,0.2
Northern Ireland,2005,5,0.5,0.425,0.2
Northern Ireland,2006,4,0.4,0.34,0.16000000000000003
Northern Ireland,2007,13,1.3,1.105,0.52
Northern Ireland,2008,5,0.5,0.425,0.2
Northern Ireland,2009,8,0.8,0.68,0.32000000000000006
Northern Ireland,2010,2,0.2,0.17,0.08000000000000002
Northern Ireland,2011,7,0.7,0.595,0.27999999999999997
Northern Ireland,2012,3,0.3,0.255,0.12
Northern Ireland,2013,6,0.6,0.51,0.24
Northern Ireland,2014,6,0.6,0.51,0.24
Northern Ireland,2015,10,1.0,0.85,0.4
Northern Ireland,2016,10,1.0,0.85,0.4
Northern Ireland,2017,9,0.9,0.765,0.36000000000000004
Northern Ireland,2018,2,0.2,0.17,0.08000000000000002
Northern Ireland,2019,9,0.9,0.765,0.36000000000000004
Northern Ireland,2020,6,0.6,0.51,0.24
Northern Ireland,2021,6,0.6,0.51,0.24
Northern Ireland,2022,7,0.7,0.595,0.27999999999999997
Northern Ireland,2023,9,0.9,0.765,0.36000000000000004
Northern Ireland,2024,11,1.1,0.935,0.44000000000000006
Northern Ireland,2025,7,0.7,0.595,0.27999999999999997
Norway,1937,6,0.6,0.51,0.24
Norway,1938,1,0.1,0.085,0.04000000000000001
Norway,1953,4,0.4,0.34,0.16000000000000003
Norway,1957,3,0.3,0.255,0.12
Norway,1959,2,0.2,0.17,0.08000000000000002
Norway,1961,3,0.3,0.255,0.12
Norway,1962,1,0.1,0.085,0.04000000000000001
Norway,1964,2,0.2,0.17,0.08000000000000002
Norway,1965,8,0.8,0.68,0.32000000000000006
Norway,1966,2,0.2,0.17,0.08000000000000002
Norway,1967,7,0.7,0.595,0.27999999999999997
Norway,1968,1,0.1,0.085,0.04000000000000001
Norway,1969,3,0.3,0.255,0.12
Norway,1970,3,0.3,0.255,0.12
Norway,1971,2,0.2,0.17,0.08000000000000002
Norway,1972,4,0.4,0.34,0.16000000000000003
Norway,1973,5,0.5,0.425,0.2
Norway,1974,3,0.3,0.255,0.12
Norway,1975,2,0.2,0.17,0.08000000000000002
Norway,1976,1,0.1,0.085,0.04000000000000001
Norway,1977,2,0.2,0.17,0.08000000000000002
Norway,1978,3,0.3,0.255,0.12
Norway,1979,2,0.2,0.17,0.08000000000000002
Norway,1980,3,0.3,0.255,0.12
Norway,1981,5,0.5,0.425,0.2
Norway,1982,5,0.5,0.425,0.2
Norway,1983,2,0.2,0.17,0.08000000000000002
Norway,1984,2,0.2,0.17,0.08000000000000002
Norway,1985,2,0.2,0.17,0.08000000000000002
Norway,1987,5,0.5,0.425,0.2
Norway,1988,4,0.4,0.34,0.16000000000000003
Norway,1989,6,0.6,0.51,0.24
Norway,1990,3,0.3,0.255,0.12
Norway,1991,6,0.6,0.51,0.24
Norway,1992,15,1.5,1.275,0.6000000000000001
Norway,1993,10,1.0,0.85,0.4
Norway,1994,8,0.8,0.68,0.32000000000000006
Norway,1995,10,1.0,0.85,0.4
Norway,1996,9,0.9,0.765,0.36000000000000004
Norway,1997,12,1.2,1.02,0.48
Norway,1998,10,1.0,0.85,0.4
Norway,1999,16,1.6,1.36,0.6400000000000001
Norway,2000,2,0.2,0.17,0.08000000000000002
Norway,2001,11,1.1,0.935,0.44000000000000006
Norway,2002,5,0.5,0.425,0.2
Norway,2003,5,0.5,0.425,0.2
Norway,2004,6,0.6,0.51,0.24
Norway,2005,6,0.6,0.51,0.24
Norway,2006,6,0.6,0.51,0.24
Norway,2007,21,2.1,1.785,0.8400000000000001
Norway,2008,2,0.2,0.17,0.08000000000000002
Norway,2009,7,0.7,0.595,0.27999999999999997
Norway,2010,5,0.5,0.425,0.2
Norway,2011,5,0.5,0.425,0.2
Norway,2012,6,0.6,0.51,0.24
Norway,2013,4,0.4,0.34,0.16000000000000003
Norway,2014,6,0.6,0.51,0.24
Norway,2015,8,0.8,0.68,0.32000000000000006
Norway,2016,5,0.5,0.425,0.2
Norway,2017,12,1.2,1.02,0.48
Norway,2018,7,0.7,0.595,0.27999999999999997
Norway,2019,19,1.9,1.615,0.76
Norway,2020,13,1.3,1.105,0.52
Norway,2021,15,1.5,1.275,0.6000000000000001
Norway,2022,7,0.7,0.595,0.27999999999999997
Norway,2023,14,1.4,1.19,0.5599999999999999
Norway,2024,15,1.5,1.275,0.6000000000000001
Norway,2025,37,3.7,3.145,1.4800000000000002
Norway,2026,4,0.4,0.34,0.16000000000000003
Oman,1989,2,0.2,0.17,0.08000000000000002
Oman,1993,10,1.0,0.85,0.4
Oman,1997,14,1.4,1.19,0.5599999999999999
Oman,2001,40,4.0,3.4,1.6
Oman,2004,18,1.8,1.53,0.7200000000000001
Oman,2007,5,0.5,0.425,0.2
Oman,2008,5,0.5,0.425,0.2
Oman,2011,5,0.5,0.425,0.2
Oman,2012,6,0.6,0.51,0.24
Oman,2013,3,0.3,0.255,0.12
Oman,2015,11,1.1,0.935,0.44000000000000006
Oman,2016,1,0.1,0.085,0.04000000000000001
Oman,2019,15,1.5,1.275,0.6000000000000001
Oman,2021,11,1.1,0.935,0.44000000000000006
Oman,2022,5,0.5,0.425,0.2
Oman,2023,3,0.3,0.255,0.12
Oman,2024,16,1.6,1.36,0.6400000000000001
Oman,2025,4,0.4,0.34,0.16000000000000003
Pakistan,1989,1,0.1,0.085,0.04000000000000001
Pakistan,1993,2,0.2,0.17,0.08000000000000002
Pakistan,1997,3,0.3,0.255,0.12
Pakistan,2001,5,0.5,0.425,0.2
Pakistan,2015,1,0.1,0.085,0.04000000000000001
Pakistan,2019,1,0.1,0.085,0.04000000000000001
Pakistan,2023,2,0.2,0.17,0.08000000000000002
Palestine,2001,8,0.8,0.68,0.32000000000000006
Palestine,2004,11,1.1,0.935,0.44000000000000006
Palestine,2011,5,0.5,0.425,0.2
Palestine,2015,15,1.5,1.275,0.6000000000000001
Palestine,2016,7,0.7,0.595,0.27999999999999997
Palestine,2019,3,0.3,0.255,0.12
Palestine,2021,7,0.7,0.595,0.27999999999999997
Palestine,2024,16,1.6,1.36,0.6400000000000001
Palestine,2025,6,0.6,0.51,0.24
Panama,1963,8,0.8,0.68,0.32000000000000006
Panama,1992,2,0.2,0.17,0.08000000000000002
Panama,1993,3,0.3,0.255,0.12
Panama,1996,14,1.4,1.19,0.5599999999999999
Panama,2000,9,0.9,0.765,0.36000000000000004
Panama,2004,15,1.5,1.275,0.6000000000000001
Panama,2005,11,1.1,0.935,0.44000000000000006
Panama,2007,6,0.6,0.51,0.24
Panama,2008,2,0.2,0.17,0.08000000000000002
Panama,2009,7,0.7,0.595,0.27999999999999997
Panama,2011,22,2.2,1.87,0.8800000000000001
Panama,2012,6,0.6,0.51,0.24
Panama,2013,21,2.1,1.785,0.8400000000000001
Panama,2015,9,0.9,0.765,0.36000000000000004
Panama,2016,13,1.3,1.105,0.52
Panama,2017,14,1.4,1.19,0.5599999999999999
Panama,2018,2,0.2,0.17,0.08000000000000002
Panama,2019,6,0.6,0.51,0.24
Panama,2021,40,4.0,3.4,1.6
Panama,2022,6,0.6,0.51,0.24
Panama,2023,11,1.1,0.935,0.44000000000000006
Panama,2024,11,1.1,0.935,0.44000000000000006
Panama,2025,25,2.5,2.125,1.0
Papua New Guinea,1980,6,0.6,0.51,0.24
Papua New Guinea,1996,3,0.3,0.255,0.12
Papua New Guinea,1997,2,0.2,0.17,0.08000000000000002
Papua New Guinea,2002,2,0.2,0.17,0.08000000000000002
Papua New Guinea,2004,17,1.7,1.4449999999999998,0.68
Papua New Guinea,2012,2,0.2,0.17,0.08000000000000002
Papua New Guinea,2016,13,1.3,1.105,0.52
Papua New Guinea,2017,6,0.6,0.51,0.24
Papua New Guinea,2022,5,0.5,0.425,0.2
Papua New Guinea,2024,9,0.9,0.765,0.36000000000000004
Paraguay,1921,2,0.2,0.17,0.08000000000000002
Paraguay,1922,5,0.5,0.425,0.2
Paraguay,1923,4,0.4,0.34,0.16000000000000003
Paraguay,1924,4,0.4,0.34,0.16000000000000003
Paraguay,1925,4,0.4,0.34,0.16000000000000003
Paraguay,1926,8,0.8,0.68,0.32000000000000006
Paraguay,1929,9,0.9,0.765,0.36000000000000004
Paraguay,1930,1,0.1,0.085,0.04000000000000001
Paraguay,1937,8,0.8,0.68,0.32000000000000006
Paraguay,1939,9,0.9,0.765,0.36000000000000004
Paraguay,1942,11,1.1,0.935,0.44000000000000006
Paraguay,1946,8,0.8,0.68,0.32000000000000006
Paraguay,1947,16,1.6,1.36,0.6400000000000001
Paraguay,1949,21,2.1,1.785,0.8400000000000001
Paraguay,1950,2,0.2,0.17,0.08000000000000002
Paraguay,1953,14,1.4,1.19,0.5599999999999999
Paraguay,1954,8,0.8,0.68,0.32000000000000006
Paraguay,1955,7,0.7,0.595,0.27999999999999997
Paraguay,1956,3,0.3,0.255,0.12
Paraguay,1957,11,1.1,0.935,0.44000000000000006
Paraguay,1958,9,0.9,0.765,0.36000000000000004
Paraguay,1959,18,1.8,1.53,0.7200000000000001
Paraguay,1963,13,1.3,1.105,0.52
Paraguay,1965,3,0.3,0.255,0.12
Paraguay,1966,5,0.5,0.425,0.2
Paraguay,1967,9,0.9,0.765,0.36000000000000004
Paraguay,1969,6,0.6,0.51,0.24
Paraguay,1973,8,0.8,0.68,0.32000000000000006
Paraguay,1975,5,0.5,0.425,0.2
Paraguay,1977,3,0.3,0.255,0.12
Paraguay,1979,13,1.3,1.105,0.52
Paraguay,1981,3,0.3,0.255,0.12
Paraguay,1983,1,0.1,0.085,0.04000000000000001
Paraguay,1985,14,1.4,1.19,0.5599999999999999
Paraguay,1986,4,0.4,0.34,0.16000000000000003
Paraguay,1989,15,1.5,1.275,0.6000000000000001
Paraguay,1991,7,0.7,0.595,0.27999999999999997
Paraguay,1993,8,0.8,0.68,0.32000000000000006
Paraguay,1995,6,0.6,0.51,0.24
Paraguay,1996,6,0.6,0.51,0.24
Paraguay,1997,17,1.7,1.4449999999999998,0.68
Paraguay,1998,3,0.3,0.255,0.12
Paraguay,1999,6,0.6,0.51,0.24
Paraguay,2000,18,1.8,1.53,0.7200000000000001
Paraguay,2001,15,1.5,1.275,0.6000000000000001
Paraguay,2002,6,0.6,0.51,0.24
Paraguay,2003,8,0.8,0.68,0.32000000000000006
Paraguay,2004,9,0.9,0.765,0.36000000000000004
Paraguay,2005,11,1.1,0.935,0.44000000000000006
Paraguay,2006,2,0.2,0.17,0.08000000000000002
Paraguay,2007,17,1.7,1.4449999999999998,0.68
Paraguay,2008,9,0.9,0.765,0.36000000000000004
Paraguay,2009,6,0.6,0.51,0.24
Paraguay,2010,3,0.3,0.255,0.12
Paraguay,2011,8,0.8,0.68,0.32000000000000006
Paraguay,2012,3,0.3,0.255,0.12
Paraguay,2013,11,1.1,0.935,0.44000000000000006
Paraguay,2015,9,0.9,0.765,0.36000000000000004
Paraguay,2016,9,0.9,0.765,0.36000000000000004
Paraguay,2017,8,0.8,0.68,0.32000000000000006
Paraguay,2019,3,0.3,0.255,0.12
Paraguay,2020,6,0.6,0.51,0.24
Paraguay,2021,11,1.1,0.935,0.44000000000000006
Paraguay,2022,3,0.3,0.255,0.12
Paraguay,2023,1,0.1,0.085,0.04000000000000001
Paraguay,2024,10,1.0,0.85,0.4
Paraguay,2025,6,0.6,0.51,0.24
Paraguay,2026,1,0.1,0.085,0.04000000000000001
Peru,1927,4,0.4,0.34,0.16000000000000003
Peru,1929,1,0.1,0.085,0.04000000000000001
Peru,1930,1,0.1,0.085,0.04000000000000001
Peru,1935,2,0.2,0.17,0.08000000000000002
Peru,1936,2,0.2,0.17,0.08000000000000002
Peru,1937,5,0.5,0.425,0.2
Peru,1939,13,1.3,1.105,0.52
Peru,1941,5,0.5,0.425,0.2
Peru,1942,5,0.5,0.425,0.2
Peru,1947,12,1.2,1.02,0.48
Peru,1949,20,2.0,1.7,0.8
Peru,1953,4,0.4,0.34,0.16000000000000003
Peru,1955,13,1.3,1.105,0.52
Peru,1956,6,0.6,0.51,0.24
Peru,1957,13,1.3,1.105,0.52
Peru,1959,10,1.0,0.85,0.4
Peru,1961,1,0.1,0.085,0.04000000000000001
Peru,1963,8,0.8,0.68,0.32000000000000006
Peru,1965,8,0.8,0.68,0.32000000000000006
Peru,1969,7,0.7,0.595,0.27999999999999997
Peru,1970,9,0.9,0.765,0.36000000000000004
Peru,1973,3,0.3,0.255,0.12
Peru,1975,14,1.4,1.19,0.5599999999999999
Peru,1977,13,1.3,1.105,0.52
Peru,1978,7,0.7,0.595,0.27999999999999997
Peru,1979,1,0.1,0.085,0.04000000000000001
Peru,1981,5,0.5,0.425,0.2
Peru,1982,2,0.2,0.17,0.08000000000000002
Peru,1983,7,0.7,0.595,0.27999999999999997
Peru,1985,10,1.0,0.85,0.4
Peru,1987,2,0.2,0.17,0.08000000000000002
Peru,1989,6,0.6,0.51,0.24
Peru,1991,9,0.9,0.765,0.36000000000000004
Peru,1993,8,0.8,0.68,0.32000000000000006
Peru,1995,2,0.2,0.17,0.08000000000000002
Peru,1996,6,0.6,0.51,0.24
Peru,1997,18,1.8,1.53,0.7200000000000001
Peru,1999,7,0.7,0.595,0.27999999999999997
Peru,2000,14,1.4,1.19,0.5599999999999999
Peru,2001,11,1.1,0.935,0.44000000000000006
Peru,2003,6,0.6,0.51,0.24
Peru,2004,14,1.4,1.19,0.5599999999999999
Peru,2005,7,0.7,0.595,0.27999999999999997
Peru,2007,7,0.7,0.595,0.27999999999999997
Peru,2008,3,0.3,0.255,0.12
Peru,2009,6,0.6,0.51,0.24
Peru,2011,12,1.2,1.02,0.48
Peru,2012,6,0.6,0.51,0.24
Peru,2013,7,0.7,0.595,0.27999999999999997
Peru,2015,12,1.2,1.02,0.48
Peru,2016,15,1.5,1.275,0.6000000000000001
Peru,2017,11,1.1,0.935,0.44000000000000006
Peru,2018,2,0.2,0.17,0.08000000000000002
Peru,2019,7,0.7,0.595,0.27999999999999997
Peru,2020,4,0.4,0.34,0.16000000000000003
Peru,2021,21,2.1,1.785,0.8400000000000001
Peru,2022,4,0.4,0.34,0.16000000000000003
Peru,2023,1,0.1,0.085,0.04000000000000001
Peru,2024,2,0.2,0.17,0.08000000000000002
Peru,2025,3,0.3,0.255,0.12
Philippines,2001,2,0.2,0.17,0.08000000000000002
Philippines,2011,6,0.6,0.51,0.24
Philippines,2015,5,0.5,0.425,0.2
Philippines,2016,3,0.3,0.255,0.12
Philippines,2019,9,0.9,0.765,0.36000000000000004
Philippines,2021,4,0.4,0.34,0.16000000000000003
Philippines,2023,1,0.1,0.085,0.04000000000000001
Philippines,2024,2,0.2,0.17,0.08000000000000002
Poland,1933,1,0.1,0.085,0.04000000000000001
Poland,1937,4,0.4,0.34,0.16000000000000003
Poland,1938,5,0.5,0.425,0.2
Poland,1957,9,0.9,0.765,0.36000000000000004
Poland,1959,2,0.2,0.17,0.08000000000000002
Poland,1961,2,0.2,0.17,0.08000000000000002
Poland,1965,11,1.1,0.935,0.44000000000000006
Poland,1966,5,0.5,0.425,0.2
Poland,1967,8,0.8,0.68,0.32000000000000006
Poland,1969,19,1.9,1.615,0.76
Poland,1970,3,0.3,0.255,0.12
Poland,1971,7,0.7,0.595,0.27999999999999997
Poland,1973,6,0.6,0.51,0.24
Poland,1974,21,2.1,1.785,0.8400000000000001
Poland,1975,4,0.4,0.34,0.16000000000000003
Poland,1976,7,0.7,0.595,0.27999999999999997
Poland,1977,10,1.0,0.85,0.4
Poland,1978,10,1.0,0.85,0.4
Poland,1979,9,0.9,0.765,0.36000000000000004
Poland,1980,2,0.2,0.17,0.08000000000000002
Poland,1981,10,1.0,0.85,0.4
Poland,1982,15,1.5,1.275,0.6000000000000001
Poland,1983,2,0.2,0.17,0.08000000000000002
Poland,1984,5,0.5,0.425,0.2
Poland,1985,5,0.5,0.425,0.2
Poland,1986,3,0.3,0.255,0.12
Poland,1987,7,0.7,0.595,0.27999999999999997
Poland,1988,1,0.1,0.085,0.04000000000000001
Poland,1989,3,0.3,0.255,0.12
Poland,1990,1,0.1,0.085,0.04000000000000001
Poland,1991,7,0.7,0.595,0.27999999999999997
Poland,1992,3,0.3,0.255,0.12
Poland,1993,7,0.7,0.595,0.27999999999999997
Poland,1994,2,0.2,0.17,0.08000000000000002
Poland,1995,12,1.2,1.02,0.48
Poland,1996,3,0.3,0.255,0.12
Poland,1997,7,0.7,0.595,0.27999999999999997
Poland,1998,6,0.6,0.51,0.24
Poland,1999,6,0.6,0.51,0.24
Poland,2000,6,0.6,0.51,0.24
Poland,2001,15,1.5,1.275,0.6000000000000001
Poland,2002,5,0.5,0.425,0.2
Poland,2003,9,0.9,0.765,0.36000000000000004
Poland,2004,10,1.0,0.85,0.4
Poland,2005,17,1.7,1.4449999999999998,0.68
Poland,2006,8,0.8,0.68,0.32000000000000006
Poland,2007,18,1.8,1.53,0.7200000000000001
Poland,2008,7,0.7,0.595,0.27999999999999997
Poland,2009,13,1.3,1.105,0.52
Poland,2012,7,0.7,0.595,0.27999999999999997
Poland,2013,13,1.3,1.105,0.52
Poland,2014,15,1.5,1.275,0.6000000000000001
Poland,2015,18,1.8,1.53,0.7200000000000001
Poland,2016,14,1.4,1.19,0.5599999999999999
Poland,2017,18,1.8,1.53,0.7200000000000001
Poland,2018,6,0.6,0.51,0.24
